Collection_Code,Formula,Prototype,composition,composition_oxid,max_ionic_char,avg_ionic_char,min_Number,max_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,min_MendeleevNumber,max_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,min_AtomicWeight,max_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,min_MeltingT,max_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,min_Column,max_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,min_Row,max_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,min_CovalentRadius,max_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,min_Electronegativity,max_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,min_NsValence,max_NsValence,range_NsValence,mean_NsValence,avg_dev_NsValence,mode_NsValence,min_NpValence,max_NpValence,range_NpValence,mean_NpValence,avg_dev_NpValence,mode_NpValence,min_NdValence,max_NdValence,range_NdValence,mean_NdValence,avg_dev_NdValence,mode_NdValence,min_NfValence,max_NfValence,range_NfValence,mean_NfValence,avg_dev_NfValence,mode_NfValence,min_NValence,max_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,min_NsUnfilled,max_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,min_NpUnfilled,max_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,min_NdUnfilled,max_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,min_NfUnfilled,max_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,min_NUnfilled,max_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,min_GSvolume_pa,max_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,min_GSbandgap,max_GSbandgap,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,min_GSmagmom,max_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,avg_anion_electron_affinity,band_center,chg_dispro,e1_symbol,e1_avg_oxi,e2_symbol,e2_avg_oxi,e1_composition,e1_Number,e1_MendeleevNumber,e1_AtomicWeight,e1_MeltingT,e1_Column,e1_Row,e1_CovalentRadius,e1_Electronegativity,e1_NsValence,e1_NpValence,e1_NdValence,e1_NfValence,e1_NValence,e1_NsUnfilled,e1_NpUnfilled,e1_NdUnfilled,e1_NfUnfilled,e1_NUnfilled,e1_GSvolume_pa,e1_GSbandgap,e1_GSmagmom,e2_composition,e2_Number,e2_MendeleevNumber,e2_AtomicWeight,e2_MeltingT,e2_Column,e2_Row,e2_CovalentRadius,e2_Electronegativity,e2_NsValence,e2_NpValence,e2_NdValence,e2_NfValence,e2_NValence,e2_NsUnfilled,e2_NpUnfilled,e2_NdUnfilled,e2_NfUnfilled,e2_NUnfilled,e2_GSvolume_pa,e2_GSbandgap,e2_GSmagmom
423293,Nd2Bi,La2Sb,Nd2 Bi1,Nd0+2 Bi0+1,0.1760125666682969,0.03911390370406598,60.0,83.0,23.0,67.66666666666667,10.222222222222223,60.0,19.0,86.0,67.0,41.333333333333336,29.777777777777782,19.0,144.242,208.9804,64.73840000000001,165.82146666666665,28.772622222222225,144.242,544.4,1294.0,749.6,1044.1333333333334,333.1555555555555,1294.0,3.0,15.0,12.0,7.0,5.333333333333333,3.0,6.0,6.0,0.0,6.0,0.0,6.0,148.0,201.0,53.0,183.33333333333334,23.555555555555554,201.0,1.14,2.02,0.8800000000000001,1.4333333333333333,0.3911111111111112,1.14,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,4.0,14.0,10.0,7.333333333333333,4.444444444444444,4.0,6.0,29.0,23.0,13.666666666666666,10.222222222222221,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,32.95,34.81,1.8599999999999994,34.190000000000005,0.8266666666666657,34.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.3496906272985223,False,Bi,0.0,Nd,0.0,Bi1,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,0.0,Nd1,60.0,19.0,144.242,1294.0,3.0,6.0,201.0,1.14,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,10.0,10.0,34.81,0.0,0.0
615955,BaMg2,Laves(2H)#MgZn2,Ba1 Mg2,Ba0+1 Mg0+2,0.04314173313809033,0.009587051808464519,12.0,56.0,44.0,26.666666666666668,19.555555555555557,12.0,9.0,68.0,59.0,48.333333333333336,26.222222222222218,68.0,24.305,137.327,113.02199999999999,61.979000000000006,50.232,24.305,923.0,1000.0,77.0,948.6666666666666,34.22222222222221,923.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,141.0,215.0,74.0,165.66666666666666,32.888888888888886,141.0,0.89,1.31,0.42000000000000004,1.1700000000000002,0.18666666666666665,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,63.59,40.7,36.45666666666667,18.088888888888892,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.3955286982799544,False,Ba,0.0,Mg,0.0,Ba1,56.0,9.0,137.327,1000.0,2.0,6.0,215.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,63.59,0.0,0.0,Mg1,12.0,68.0,24.305,923.0,2.0,3.0,141.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.89,0.0,0.0
163332,Mn2Sb,Ni2In#Co1.75Ge,Mn2 Sb1,Mn0+2 Sb0+1,0.06058693718652419,0.013463763819227597,25.0,51.0,26.0,33.666666666666664,11.555555555555555,25.0,52.0,85.0,33.0,63.0,14.666666666666666,52.0,54.938045,121.76,66.821955,77.21203000000001,29.698646666666672,54.938045,903.78,1519.0,615.22,1313.9266666666665,273.4311111111112,1519.0,7.0,15.0,8.0,9.666666666666666,3.5555555555555554,7.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,139.0,139.0,0.0,139.0,0.0,139.0,1.55,2.05,0.4999999999999998,1.7166666666666668,0.22222222222222218,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,10.0,5.0,6.666666666666667,2.2222222222222223,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,8.0,9.666666666666666,3.5555555555555554,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.333333333333333,0.888888888888889,5.0,10.4875862069,31.56,21.072413793099997,17.51172413793333,9.365517241377777,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00020674712643666666,0.00013783141762444443,0.000310120689655,,4.0639094570575205,False,Sb,0.0,Mn,0.0,Sb1,51.0,85.0,121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,0.0,Mn1,25.0,52.0,54.938045,1519.0,7.0,4.0,139.0,1.55,2.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,0.0,5.0,10.4875862069,0.0,0.000310120689655
622647,DyCo2,Laves(cub)#MgCu2,Dy1 Co2,Dy0+1 Co0+2,0.1031799049762131,0.0229288677724918,27.0,66.0,39.0,40.0,17.333333333333332,27.0,31.0,58.0,27.0,49.0,12.0,58.0,58.933195,162.5,103.566805,93.45546333333334,46.02969111111111,58.933195,1685.0,1768.0,83.0,1740.3333333333333,36.888888888888914,1768.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,126.0,192.0,66.0,148.0,29.333333333333332,126.0,1.22,1.88,0.6599999999999999,1.66,0.2933333333333333,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,9.0,12.0,3.0,10.0,1.3333333333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,10.245,31.24,20.994999999999997,17.243333333333332,9.331111111111111,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222221,1.5484712,,3.8905888204611645,False,Dy,0.0,Co,0.0,Dy1,66.0,31.0,162.5,1685.0,3.0,6.0,192.0,1.22,2.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,4.0,4.0,31.24,0.0,0.0,Co1,27.0,58.0,58.933195,1768.0,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,0.0,3.0,10.245,0.0,1.5484712
41414,SiO2,Quartz(low)#SiO2,Si1 O2,Si4+1 O2-2,0.4472779356966061,0.09939509682146802,8.0,14.0,6.0,10.0,2.6666666666666665,8.0,78.0,87.0,9.0,84.0,4.0,87.0,15.9994,28.0855,12.0861,20.0281,5.3716,15.9994,54.8,1687.0,1632.2,598.8666666666667,725.4222222222221,54.8,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,66.0,111.0,45.0,81.0,20.0,66.0,1.9,3.44,1.54,2.9266666666666663,0.6844444444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,20.44,11.335,12.883333333333335,5.037777777777778,9.105,0.0,0.773,0.773,0.25766666666666665,0.3435555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282000.0,6.4719201302872005,False,Si,4.0,O,-2.0,Si1,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,0.0,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0
43203,Hf2S,NbS2(hP6),Hf2 S1,Hf0+2 S0+1,0.33608423666452647,0.07468538592545032,16.0,72.0,56.0,53.333333333333336,24.888888888888886,72.0,45.0,88.0,43.0,59.333333333333336,19.11111111111111,45.0,32.065,178.49,146.425,129.68166666666667,65.07777777777778,178.49,388.36,2506.0,2117.64,1800.12,941.1733333333333,2506.0,4.0,16.0,12.0,8.0,5.333333333333333,4.0,3.0,6.0,3.0,5.0,1.3333333333333333,6.0,105.0,175.0,70.0,151.66666666666666,31.111111111111114,175.0,1.3,2.58,1.28,1.7266666666666666,0.5688888888888889,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,6.0,18.0,12.0,14.0,5.333333333333333,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.0,2.6666666666666665,8.0,22.2,25.786875,3.586874999999999,23.395625,1.5941666666666663,22.2,0.0,2.202,2.202,0.734,0.9786666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.167881679483843,False,S,0.0,Hf,0.0,S1,16.0,88.0,32.065,388.36,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,0.0,Hf1,72.0,45.0,178.49,2506.0,4.0,6.0,175.0,1.3,2.0,0.0,2.0,14.0,18.0,0.0,0.0,8.0,0.0,8.0,22.2,0.0,0.0
260873,CaH2,Cotunnite#PbCl2,Ca1 H2,Ca2+1 H-2,0.302323673928969,0.06718303865088199,1.0,20.0,19.0,7.333333333333333,8.444444444444445,1.0,7.0,92.0,85.0,63.666666666666664,37.77777777777778,92.0,1.00794,40.078,39.070060000000005,14.031293333333336,17.36447111111111,1.00794,14.01,1115.0,1100.99,381.00666666666666,489.3288888888889,14.01,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,31.0,176.0,145.0,79.33333333333333,64.44444444444444,31.0,1.0,2.2,1.2000000000000002,1.8,0.5333333333333334,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,6.615,37.77,31.155,17.0,13.84666666666667,6.615,0.0,7.853,7.853,5.235333333333333,3.490222222222222,7.853,0.0,0.0,0.0,0.0,0.0,0.0,-72800.0,5.40679055801957,False,Ca,2.0,H,-1.0,Ca1,20.0,7.0,40.078,1115.0,2.0,4.0,176.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.77,0.0,0.0,H1,1.0,92.0,1.00794,14.01,1.0,1.0,31.0,2.2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.615,7.853,0.0
103388,EuGa2,AlB2,Eu1 Ga2,Eu0+1 Ga0+2,0.08882927925662132,0.019739839834804738,31.0,63.0,32.0,41.666666666666664,14.222222222222221,31.0,25.0,74.0,49.0,57.666666666666664,21.777777777777782,74.0,69.723,151.964,82.241,97.13666666666666,36.55155555555555,69.723,302.91,1095.0,792.0899999999999,566.94,352.03999999999996,302.91,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,122.0,198.0,76.0,147.33333333333334,33.77777777777778,122.0,1.185,1.81,0.625,1.6016666666666666,0.27777777777777785,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,9.0,13.0,4.0,11.666666666666666,1.777777777777778,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,5.0,7.0,2.0,5.666666666666667,0.888888888888889,5.0,18.8575,36.46,17.6025,24.725000000000005,7.823333333333334,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.130938647806874,False,Eu,0.0,Ga,0.0,Eu1,63.0,25.0,151.964,1095.0,3.0,6.0,198.0,1.185,2.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,7.0,7.0,36.46,0.0,0.0,Ga1,31.0,74.0,69.723,302.91,13.0,4.0,122.0,1.81,2.0,1.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,18.8575,0.0,0.0
621366,CeIn2,CeCu2,Ce1 In2,Ce0+1 In0+2,0.1031799049762131,0.0229288677724918,49.0,58.0,9.0,52.0,4.0,49.0,15.0,75.0,60.0,55.0,26.666666666666668,75.0,114.818,140.116,25.298000000000016,123.25066666666667,11.243555555555565,114.818,429.75,1071.0,641.25,643.5,285.0,429.75,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,142.0,204.0,62.0,162.66666666666666,27.555555555555554,142.0,1.12,1.78,0.6599999999999999,1.5599999999999998,0.2933333333333334,1.78,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,4.0,13.0,9.0,10.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,13.0,13.0,4.333333333333333,5.777777777777779,0.0,5.0,22.0,17.0,10.666666666666666,7.5555555555555545,5.0,24.26,37.24,12.98,28.58666666666667,5.768888888888889,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.038273109578832,False,Ce,0.0,In,0.0,Ce1,58.0,15.0,140.116,1071.0,3.0,6.0,204.0,1.12,2.0,0.0,1.0,1.0,4.0,0.0,0.0,9.0,13.0,22.0,37.24,0.0,0.0,In1,49.0,75.0,114.818,429.75,13.0,5.0,142.0,1.78,2.0,1.0,10.0,0.0,13.0,0.0,5.0,0.0,0.0,5.0,24.26,0.0,0.0
169637,TiO2,Rutile#TiO2,Ti1 O2,Ti4+1 O2-2,0.5944454949366794,0.13209899887481763,8.0,22.0,14.0,12.666666666666666,6.222222222222221,8.0,43.0,87.0,44.0,72.33333333333333,19.555555555555557,87.0,15.9994,47.867,31.867599999999996,26.62193333333333,14.163377777777777,15.9994,54.8,1941.0,1886.2,683.5333333333333,838.3111111111111,54.8,4.0,16.0,12.0,12.0,5.333333333333333,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,160.0,94.0,97.33333333333333,41.77777777777778,66.0,1.54,3.44,1.9,2.8066666666666666,0.8444444444444444,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,16.69,7.585000000000001,11.633333333333335,3.371111111111112,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,-282000.0,5.812100762654849,False,Ti,4.0,O,-2.0,Ti1,22.0,43.0,47.867,1941.0,4.0,4.0,160.0,1.54,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,16.69,0.0,2.25333333333e-05,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0
42135,Ca2Sb,La2Sb,Ca2 Sb1,Ca0+2 Sb0+1,0.24090246102901902,0.053533880228670894,20.0,51.0,31.0,30.333333333333332,13.777777777777777,20.0,7.0,85.0,78.0,33.0,34.666666666666664,7.0,40.078,121.76,81.682,67.30533333333334,36.303111111111114,40.078,903.78,1115.0,211.22000000000003,1044.5933333333332,93.8755555555556,1115.0,2.0,15.0,13.0,6.333333333333333,5.777777777777779,2.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,139.0,176.0,37.0,163.66666666666666,16.444444444444446,176.0,1.0,2.05,1.0499999999999998,1.3499999999999999,0.46666666666666656,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,6.333333333333333,5.777777777777779,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,31.56,37.77,6.210000000000004,35.7,2.7600000000000016,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.5763586976181565,False,Sb,0.0,Ca,0.0,Sb1,51.0,85.0,121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,0.0,Ca1,20.0,7.0,40.078,1115.0,2.0,4.0,176.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,37.77,0.0,0.0
641492,LaNi2,Laves(cub)#MgCu2,La1 Ni2,La0+1 Ni0+2,0.15127919640511056,0.033617599201135676,28.0,57.0,29.0,37.666666666666664,12.888888888888888,28.0,13.0,61.0,48.0,45.0,21.333333333333332,61.0,58.6934,138.90547,80.21207000000001,85.43075666666668,35.6498088888889,58.6934,1193.0,1728.0,535.0,1549.6666666666667,237.77777777777774,1728.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,124.0,207.0,83.0,151.66666666666666,36.888888888888886,124.0,1.1,1.91,0.8099999999999998,1.64,0.35999999999999993,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,10.32,36.8975,26.5775,19.179166666666667,11.812222222222223,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,,3.8889215043809955,False,La,0.0,Ni,0.0,La1,57.0,13.0,138.90547,1193.0,3.0,6.0,207.0,1.1,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,36.8975,0.0,0.0,Ni1,28.0,61.0,58.6934,1728.0,10.0,4.0,124.0,1.91,2.0,0.0,8.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,10.32,0.0,0.5953947
9423,CrO2,Rutile#TiO2,Cr1 O2,Cr4+1 O2-2,0.5471072787601053,0.1215793952800234,8.0,24.0,16.0,13.333333333333334,7.111111111111112,8.0,49.0,87.0,38.0,74.33333333333333,16.88888888888889,87.0,15.9994,51.9961,35.9967,27.9983,15.998533333333333,15.9994,54.8,2180.0,2125.2,763.1999999999999,944.5333333333334,54.8,6.0,16.0,10.0,12.666666666666666,4.444444444444445,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,139.0,73.0,90.33333333333333,32.44444444444444,66.0,1.66,3.44,1.78,2.8466666666666662,0.7911111111111113,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,9.105,11.19,2.084999999999999,9.799999999999999,0.9266666666666659,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282000.0,5.956185738953239,False,Cr,4.0,O,-2.0,Cr1,24.0,49.0,51.9961,2180.0,6.0,4.0,139.0,1.66,1.0,0.0,5.0,0.0,6.0,1.0,0.0,5.0,0.0,6.0,11.19,0.0,0.0,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0
