CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
685774	P n m a	Y C2		Structural phase transitions and superconductivity of YC$_2$ from first-principles calculations	Computational Materials Science (2019) 159,  p. 120-126	4	293.00	2019	-1	
685775	I m m m	Y C2		Structural phase transitions and superconductivity of YC$_2$ from first-principles calculations	Computational Materials Science (2019) 159,  p. 120-126	4	293.00	2019	-1	
685776	I m m m	Y C2		Structural phase transitions and superconductivity of YC$_2$ from first-principles calculations	Computational Materials Science (2019) 159,  p. 120-126	4	293.00	2019	-1	
685777	P 6/m m m	Y C2	AlB2	Structural phase transitions and superconductivity of YC$_2$ from first-principles calculations	Computational Materials Science (2019) 159,  p. 120-126	1	293.00	2019	-1	
685896	C 1 2/m 1	Ti O2		Novel high/ultrahigh pressure structures of TiO$_2$ with low band gaps	Computational Materials Science (2019) 166,  p. 303-310	4	293.00	2019	-1	
685897	P 4/n m m Z	Ti O2	Matlockite#PbClF	Novel high/ultrahigh pressure structures of TiO$_2$ with low band gaps	Computational Materials Science (2019) 166,  p. 303-310	2	293.00	2019	-1	
685898	P 3 m 1	Ti O2		Novel high/ultrahigh pressure structures of TiO$_2$ with low band gaps	Computational Materials Science (2019) 166,  p. 303-310	1	293.00	2019	-1	
685906	P -3 m 1	Zr Se2	CdI2(hP3)	Electronic and thermoelectric properties of ZrS$_x$Se$_{2-x}$	Computational Materials Science (2019) 169,   Article ID 109109 (p. null-null)	1	293.00	2019	-1	
685908	P -3 m 1	Zr S2	CdI2(hP3)	Electronic and thermoelectric properties of ZrS$_x$Se$_{2-x}$	Computational Materials Science (2019) 169,   Article ID 109109 (p. null-null)	1	293.00	2019	-1	
685939	P a -3	Sn N2	Pyrite#FeS2(cP12)	Electronic and mechanical properties of predicted tin nitride stoichiometric compounds under high pressure	Computational Materials Science (2019) 169,   Article ID 109113 (p. null-null)	4	293.00	2019	-1	
685940	I 4/m c m	Sn N2	SrS2	Electronic and mechanical properties of predicted tin nitride stoichiometric compounds under high pressure	Computational Materials Science (2019) 169,   Article ID 109113 (p. null-null)	4	293.00	2019	-1	
685943	F m -3 m	U O2	Fluorite#CaF2	First principles calculation of UO$_2$ polymorphs and phase transitions under compressive and tensile loading	Computational Materials Science (2019) 169,   Article ID 109124 (p. null-null)	4	293.00	2019	-1	
685944	P n m a	U O2	MnO2	First principles calculation of UO$_2$ polymorphs and phase transitions under compressive and tensile loading	Computational Materials Science (2019) 169,   Article ID 109124 (p. null-null)	4	293.00	2019	-1	
685945	P n n m	U O2		First principles calculation of UO$_2$ polymorphs and phase transitions under compressive and tensile loading	Computational Materials Science (2019) 169,   Article ID 109124 (p. null-null)	2	293.00	2019	-1	
685946	P 42/m n m	U O2	Rutile#TiO2	First principles calculation of UO$_2$ polymorphs and phase transitions under compressive and tensile loading	Computational Materials Science (2019) 169,   Article ID 109124 (p. null-null)	2	293.00	2019	-1	
685974	F m -3 m	K2 O	Fluorite#CaF2	Prediction of pressure-induced stabilization of noble-gas-atom compounds with alkali oxides and alkali sulfides	Physical Review Materials (2019) 3, (1)  Article ID 015002 (p. null-null)	4	293.00	2019	-1	
686090	F m -3 m	Am O2	Fluorite#CaF2	First-principles investigation of the bulk properties of americium dioxide and sesquioxides	Physical Review Materials (2019) 3, (3)  Article ID 035001 (p. null-null)	4	293.00	2019	-1	
686188	F m -3 m	Hf O2	Fluorite#CaF2	Effects of growth orientations and epitaxial strains on phase stability of HfO$_2$ thin films	Physical Review Materials (2019) 3, (5)  Article ID 054404 (p. null-null)	4	293.00	2019	-1	
686234	P -3 m 1	Cr S2	CdI2(hP3)	Ab initio investigation of structural stability and exfoliation energies in transition metal dichalcogenides based on Ti-, V-, and Mo-group elements	Physical Review Materials (2019) 3, (4)  Article ID 044002 (p. null-null)	1	293.00	2019	-1	
686235	P -3 m 1	Hf S2	CdI2(hP3)	Ab initio investigation of structural stability and exfoliation energies in transition metal dichalcogenides based on Ti-, V-, and Mo-group elements	Physical Review Materials (2019) 3, (4)  Article ID 044002 (p. null-null)	1	293.00	2019	-1	
