CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
672194	P n m a	Mn F2	Cotunnite#PbCl2	First-principles study of pressure-induced structural phase transitions in MnF2	Physical Chemistry Chemical Physics (2016) 18, (48) p. 33250-33263	4	293.00	2016	-1	
672195	I 4/m m m	Mn F2	Pt2Si	First-principles study of pressure-induced structural phase transitions in MnF2	Physical Chemistry Chemical Physics (2016) 18, (48) p. 33250-33263	2	293.00	2016	-1	
672196	P b c a	Mn F2		First-principles study of pressure-induced structural phase transitions in MnF2	Physical Chemistry Chemical Physics (2016) 18, (48) p. 33250-33263	4	293.00	2016	-1	
672197	P b c n	Mn F2	α−PbO2#Fe2N.94	First-principles study of pressure-induced structural phase transitions in MnF2	Physical Chemistry Chemical Physics (2016) 18, (48) p. 33250-33263	4	293.00	2016	-1	
672198	P 42/m n m	Mn F2	Rutile#TiO2	First-principles study of pressure-induced structural phase transitions in MnF2	Physical Chemistry Chemical Physics (2016) 18, (48) p. 33250-33263	2	293.00	2016	-1	
672203	F m -3 m	Th O2	Fluorite#CaF2	A computational study on the superionic behaviour of ThO2	Physical Chemistry Chemical Physics (2016) 18, (46) p. 31494-31504	4	293.00	2016	-1	
672251	I 4/m c m	Fe2 B	CuAl2	First-principle investigations of structure, elastic and bond hardness of FexB (x=1, 2, 3) under pressure	Journal of Magnetism and Magnetic Materials (2016) 406,  p. 192-199	4	293.00	2016	-1	
672271	F m -3 m	Li2 S	Fluorite#CaF2	Ab-initio study of half-metallic ferromagnetism in Co/Ni substituted Li2X (X=S, Se, Te) compounds	Journal of Magnetism and Magnetic Materials (2016) 418,  p. 148-157	4	293.00	2016	-1	
672272	F m -3 m	Li2 Se	Fluorite#CaF2	Ab-initio study of half-metallic ferromagnetism in Co/Ni substituted Li2X (X=S, Se, Te) compounds	Journal of Magnetism and Magnetic Materials (2016) 418,  p. 148-157	4	293.00	2016	-1	
672273	F m -3 m	Li2 Te	Fluorite#CaF2	Ab-initio study of half-metallic ferromagnetism in Co/Ni substituted Li2X (X=S, Se, Te) compounds	Journal of Magnetism and Magnetic Materials (2016) 418,  p. 148-157	4	293.00	2016	-1	
672281	C 1 2/m 1	Li2 Si	Nb2Se	Novel crystal structures for lithium-silicon alloy predicted by minima hopping method	Journal of Alloys and Compounds (2016) 655,  p. 147-154	8	293.00	2016	-1	
672299	F m -3 m	Pu O2	Fluorite#CaF2	A theoretical study of hydrogen atoms adsorption and diffusion on PuO2 (110) surface	Journal of Alloys and Compounds (2016) 666,  p. 287-291	4	293.00	2016	-1	
672311	P 1 21/m 1	Ca2 Li		Novel structures and superconductivities of calcium-lithium alloys at high pressures: A first-principles study	Journal of Alloys and Compounds (2016) 669,  p. 101-107	2	293.00	2016	-1	
672312	P -3 m 1	Ca2 Li		Novel structures and superconductivities of calcium-lithium alloys at high pressures: A first-principles study	Journal of Alloys and Compounds (2016) 669,  p. 101-107	2	293.00	2016	-1	
